,Date,In_Out,Location,All_Flights,Rainfall,Evaporation,Sunshine,MinTemp,MaxTemp
32949,2013-05-05,O,Sydney,4,0.0,6.4,9.1,12.7,20.1
32950,2013-05-05,O,Sydney,18,0.0,6.4,9.1,12.7,20.1
32951,2013-05-05,O,Sydney,4,0.0,6.4,9.1,12.7,20.1
32952,2013-05-05,O,Sydney,14,0.0,6.4,9.1,12.7,20.1
32953,2013-05-05,O,Sydney,23,0.0,6.4,9.1,12.7,20.1
32954,2013-05-05,O,Sydney,17,0.0,6.4,9.1,12.7,20.1
32955,2013-05-05,O,Sydney,31,0.0,6.4,9.1,12.7,20.1
32956,2013-05-05,O,Sydney,31,0.0,6.4,9.1,12.7,20.1
32957,2013-05-05,O,Sydney,62,0.0,6.4,9.1,12.7,20.1
32958,2013-05-05,O,Sydney,31,0.0,6.4,9.1,12.7,20.1
32959,2013-05-05,O,Sydney,30,0.0,6.4,9.1,12.7,20.1
32960,2013-05-05,O,Sydney,30,0.0,6.4,9.1,12.7,20.1
32961,2013-05-05,O,Sydney,31,0.0,6.4,9.1,12.7,20.1
32962,2013-05-05,O,Sydney,30,0.0,6.4,9.1,12.7,20.1
32963,2013-05-05,O,Sydney,31,0.0,6.4,9.1,12.7,20.1
32964,2013-05-05,O,Sydney,30,0.0,6.4,9.1,12.7,20.1
32965,2013-05-05,O,Sydney,31,0.0,6.4,9.1,12.7,20.1
32966,2013-05-05,O,Sydney,17,0.0,6.4,9.1,12.7,20.1
32967,2013-05-05,O,Sydney,5,0.0,6.4,9.1,12.7,20.1
32968,2013-05-05,O,Sydney,12,0.0,6.4,9.1,12.7,20.1
32969,2013-05-05,O,Sydney,53,0.0,6.4,9.1,12.7,20.1
32970,2013-05-05,O,Sydney,18,0.0,6.4,9.1,12.7,20.1
32971,2013-05-05,O,Sydney,33,0.0,6.4,9.1,12.7,20.1
32972,2013-05-05,O,Sydney,13,0.0,6.4,9.1,12.7,20.1
32973,2013-05-05,O,Sydney,31,0.0,6.4,9.1,12.7,20.1
32974,2013-05-05,O,Sydney,17,0.0,6.4,9.1,12.7,20.1
32975,2013-05-05,O,Sydney,11,0.0,6.4,9.1,12.7,20.1
32976,2013-05-05,O,Sydney,8,0.0,6.4,9.1,12.7,20.1
32977,2013-05-05,O,Sydney,14,0.0,6.4,9.1,12.7,20.1
32978,2013-05-05,O,Sydney,8,0.0,6.4,9.1,12.7,20.1
32979,2013-05-05,O,Sydney,31,0.0,6.4,9.1,12.7,20.1
32980,2013-05-05,O,Sydney,9,0.0,6.4,9.1,12.7,20.1
32981,2013-05-05,O,Sydney,13,0.0,6.4,9.1,12.7,20.1
32982,2013-05-05,O,Sydney,2,0.0,6.4,9.1,12.7,20.1
32983,2013-05-05,O,Sydney,4,0.0,6.4,9.1,12.7,20.1
32984,2013-05-05,O,Sydney,4,0.0,6.4,9.1,12.7,20.1
32985,2013-05-05,O,Sydney,30,0.0,6.4,9.1,12.7,20.1
32986,2013-05-05,O,Sydney,24,0.0,6.4,9.1,12.7,20.1
32987,2013-05-05,O,Sydney,13,0.0,6.4,9.1,12.7,20.1
32988,2013-05-05,O,Sydney,31,0.0,6.4,9.1,12.7,20.1
32989,2013-05-05,O,Sydney,31,0.0,6.4,9.1,12.7,20.1
32990,2013-05-05,O,Sydney,14,0.0,6.4,9.1,12.7,20.1
32991,2013-05-05,O,Sydney,35,0.0,6.4,9.1,12.7,20.1
32992,2013-05-05,O,Sydney,27,0.0,6.4,9.1,12.7,20.1
32993,2013-05-05,O,Sydney,31,0.0,6.4,9.1,12.7,20.1
32994,2013-05-05,O,Sydney,46,0.0,6.4,9.1,12.7,20.1
32995,2013-05-05,O,Sydney,27,0.0,6.4,9.1,12.7,20.1
32996,2013-05-05,O,Sydney,113,0.0,6.4,9.1,12.7,20.1
32997,2013-05-05,O,Sydney,17,0.0,6.4,9.1,12.7,20.1
32998,2013-05-05,O,Sydney,31,0.0,6.4,9.1,12.7,20.1
32999,2013-05-05,O,Sydney,5,0.0,6.4,9.1,12.7,20.1
33000,2013-05-05,O,Sydney,30,0.0,6.4,9.1,12.7,20.1
33001,2013-05-05,O,Sydney,9,0.0,6.4,9.1,12.7,20.1
33002,2013-05-05,O,Sydney,30,0.0,6.4,9.1,12.7,20.1
33003,2013-05-05,O,Sydney,1,0.0,6.4,9.1,12.7,20.1
33004,2013-05-05,O,Sydney,30,0.0,6.4,9.1,12.7,20.1
33005,2013-05-05,O,Sydney,48,0.0,6.4,9.1,12.7,20.1
33006,2013-05-05,O,Sydney,1,0.0,6.4,9.1,12.7,20.1
33007,2013-05-05,O,Sydney,60,0.0,6.4,9.1,12.7,20.1
33008,2013-05-05,O,Sydney,1,0.0,6.4,9.1,12.7,20.1
33009,2013-06-06,I,Adelaide,17,0.0,1.0,3.4,12.1,18.4
33010,2013-06-06,I,Adelaide,22,0.0,1.0,3.4,12.1,18.4
33011,2013-06-06,I,Adelaide,30,0.0,1.0,3.4,12.1,18.4
33012,2013-06-06,I,Adelaide,30,0.0,1.0,3.4,12.1,18.4
33013,2013-06-06,I,Adelaide,30,0.0,1.0,3.4,12.1,18.4
33014,2013-06-06,I,Adelaide,43,0.0,1.0,3.4,12.1,18.4
33015,2013-06-06,O,Adelaide,16,0.0,1.0,3.4,12.1,18.4
33016,2013-06-06,O,Adelaide,22,0.0,1.0,3.4,12.1,18.4
33017,2013-06-06,O,Adelaide,30,0.0,1.0,3.4,12.1,18.4
33018,2013-06-06,O,Adelaide,30,0.0,1.0,3.4,12.1,18.4
33019,2013-06-06,O,Adelaide,30,0.0,1.0,3.4,12.1,18.4
33020,2013-06-06,O,Adelaide,43,0.0,1.0,3.4,12.1,18.4
33021,2013-06-06,I,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33022,2013-06-06,I,Brisbane,5,0.0,1.0,1.6,14.5,22.4
33023,2013-06-06,I,Brisbane,56,0.0,1.0,1.6,14.5,22.4
33024,2013-06-06,I,Brisbane,12,0.0,1.0,1.6,14.5,22.4
33025,2013-06-06,I,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33026,2013-06-06,I,Brisbane,57,0.0,1.0,1.6,14.5,22.4
33027,2013-06-06,I,Brisbane,2,0.0,1.0,1.6,14.5,22.4
33028,2013-06-06,I,Brisbane,55,0.0,1.0,1.6,14.5,22.4
33029,2013-06-06,I,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33030,2013-06-06,I,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33031,2013-06-06,I,Brisbane,28,0.0,1.0,1.6,14.5,22.4
33032,2013-06-06,I,Brisbane,2,0.0,1.0,1.6,14.5,22.4
33033,2013-06-06,I,Brisbane,27,0.0,1.0,1.6,14.5,22.4
33034,2013-06-06,I,Brisbane,8,0.0,1.0,1.6,14.5,22.4
33035,2013-06-06,I,Brisbane,38,0.0,1.0,1.6,14.5,22.4
33036,2013-06-06,I,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33037,2013-06-06,I,Brisbane,31,0.0,1.0,1.6,14.5,22.4
33038,2013-06-06,I,Brisbane,18,0.0,1.0,1.6,14.5,22.4
33039,2013-06-06,I,Brisbane,5,0.0,1.0,1.6,14.5,22.4
33040,2013-06-06,I,Brisbane,18,0.0,1.0,1.6,14.5,22.4
33041,2013-06-06,I,Brisbane,18,0.0,1.0,1.6,14.5,22.4
33042,2013-06-06,I,Brisbane,17,0.0,1.0,1.6,14.5,22.4
33043,2013-06-06,I,Brisbane,13,0.0,1.0,1.6,14.5,22.4
33044,2013-06-06,I,Brisbane,23,0.0,1.0,1.6,14.5,22.4
33045,2013-06-06,I,Brisbane,17,0.0,1.0,1.6,14.5,22.4
33046,2013-06-06,I,Brisbane,8,0.0,1.0,1.6,14.5,22.4
33047,2013-06-06,I,Brisbane,13,0.0,1.0,1.6,14.5,22.4
33048,2013-06-06,I,Brisbane,25,0.0,1.0,1.6,14.5,22.4
33049,2013-06-06,I,Brisbane,25,0.0,1.0,1.6,14.5,22.4
33050,2013-06-06,I,Brisbane,2,0.0,1.0,1.6,14.5,22.4
33051,2013-06-06,I,Brisbane,1,0.0,1.0,1.6,14.5,22.4
33052,2013-06-06,I,Brisbane,1,0.0,1.0,1.6,14.5,22.4
33053,2013-06-06,I,Brisbane,1,0.0,1.0,1.6,14.5,22.4
33054,2013-06-06,I,Brisbane,18,0.0,1.0,1.6,14.5,22.4
33055,2013-06-06,I,Brisbane,13,0.0,1.0,1.6,14.5,22.4
33056,2013-06-06,I,Brisbane,2,0.0,1.0,1.6,14.5,22.4
33057,2013-06-06,I,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33058,2013-06-06,I,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33059,2013-06-06,I,Brisbane,11,0.0,1.0,1.6,14.5,22.4
33060,2013-06-06,I,Brisbane,1,0.0,1.0,1.6,14.5,22.4
33061,2013-06-06,I,Brisbane,1,0.0,1.0,1.6,14.5,22.4
33062,2013-06-06,I,Brisbane,9,0.0,1.0,1.6,14.5,22.4
33063,2013-06-06,I,Brisbane,1,0.0,1.0,1.6,14.5,22.4
33064,2013-06-06,I,Brisbane,5,0.0,1.0,1.6,14.5,22.4
33065,2013-06-06,I,Brisbane,47,0.0,1.0,1.6,14.5,22.4
33066,2013-06-06,I,Brisbane,20,0.0,1.0,1.6,14.5,22.4
33067,2013-06-06,I,Brisbane,8,0.0,1.0,1.6,14.5,22.4
33068,2013-06-06,I,Brisbane,5,0.0,1.0,1.6,14.5,22.4
33069,2013-06-06,I,Brisbane,16,0.0,1.0,1.6,14.5,22.4
33070,2013-06-06,I,Brisbane,5,0.0,1.0,1.6,14.5,22.4
33071,2013-06-06,I,Brisbane,2,0.0,1.0,1.6,14.5,22.4
33072,2013-06-06,I,Brisbane,9,0.0,1.0,1.6,14.5,22.4
33073,2013-06-06,I,Brisbane,18,0.0,1.0,1.6,14.5,22.4
33074,2013-06-06,I,Brisbane,31,0.0,1.0,1.6,14.5,22.4
33075,2013-06-06,I,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33076,2013-06-06,I,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33077,2013-06-06,I,Brisbane,90,0.0,1.0,1.6,14.5,22.4
33078,2013-06-06,I,Brisbane,12,0.0,1.0,1.6,14.5,22.4
33079,2013-06-06,I,Brisbane,8,0.0,1.0,1.6,14.5,22.4
33080,2013-06-06,I,Brisbane,1,0.0,1.0,1.6,14.5,22.4
33081,2013-06-06,I,Brisbane,60,0.0,1.0,1.6,14.5,22.4
33082,2013-06-06,O,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33083,2013-06-06,O,Brisbane,5,0.0,1.0,1.6,14.5,22.4
33084,2013-06-06,O,Brisbane,56,0.0,1.0,1.6,14.5,22.4
33085,2013-06-06,O,Brisbane,12,0.0,1.0,1.6,14.5,22.4
33086,2013-06-06,O,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33087,2013-06-06,O,Brisbane,58,0.0,1.0,1.6,14.5,22.4
33088,2013-06-06,O,Brisbane,55,0.0,1.0,1.6,14.5,22.4
33089,2013-06-06,O,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33090,2013-06-06,O,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33091,2013-06-06,O,Brisbane,28,0.0,1.0,1.6,14.5,22.4
33092,2013-06-06,O,Brisbane,21,0.0,1.0,1.6,14.5,22.4
33093,2013-06-06,O,Brisbane,38,0.0,1.0,1.6,14.5,22.4
33094,2013-06-06,O,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33095,2013-06-06,O,Brisbane,31,0.0,1.0,1.6,14.5,22.4
33096,2013-06-06,O,Brisbane,18,0.0,1.0,1.6,14.5,22.4
33097,2013-06-06,O,Brisbane,4,0.0,1.0,1.6,14.5,22.4
33098,2013-06-06,O,Brisbane,18,0.0,1.0,1.6,14.5,22.4
33099,2013-06-06,O,Brisbane,17,0.0,1.0,1.6,14.5,22.4
33100,2013-06-06,O,Brisbane,18,0.0,1.0,1.6,14.5,22.4
33101,2013-06-06,O,Brisbane,13,0.0,1.0,1.6,14.5,22.4
33102,2013-06-06,O,Brisbane,24,0.0,1.0,1.6,14.5,22.4
33103,2013-06-06,O,Brisbane,17,0.0,1.0,1.6,14.5,22.4
33104,2013-06-06,O,Brisbane,8,0.0,1.0,1.6,14.5,22.4
33105,2013-06-06,O,Brisbane,13,0.0,1.0,1.6,14.5,22.4
33106,2013-06-06,O,Brisbane,25,0.0,1.0,1.6,14.5,22.4
33107,2013-06-06,O,Brisbane,26,0.0,1.0,1.6,14.5,22.4
33108,2013-06-06,O,Brisbane,17,0.0,1.0,1.6,14.5,22.4
33109,2013-06-06,O,Brisbane,13,0.0,1.0,1.6,14.5,22.4
33110,2013-06-06,O,Brisbane,2,0.0,1.0,1.6,14.5,22.4
33111,2013-06-06,O,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33112,2013-06-06,O,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33113,2013-06-06,O,Brisbane,12,0.0,1.0,1.6,14.5,22.4
33114,2013-06-06,O,Brisbane,9,0.0,1.0,1.6,14.5,22.4
33115,2013-06-06,O,Brisbane,5,0.0,1.0,1.6,14.5,22.4
33116,2013-06-06,O,Brisbane,46,0.0,1.0,1.6,14.5,22.4
33117,2013-06-06,O,Brisbane,20,0.0,1.0,1.6,14.5,22.4
33118,2013-06-06,O,Brisbane,4,0.0,1.0,1.6,14.5,22.4
33119,2013-06-06,O,Brisbane,9,0.0,1.0,1.6,14.5,22.4
33120,2013-06-06,O,Brisbane,17,0.0,1.0,1.6,14.5,22.4
33121,2013-06-06,O,Brisbane,5,0.0,1.0,1.6,14.5,22.4
33122,2013-06-06,O,Brisbane,2,0.0,1.0,1.6,14.5,22.4
33123,2013-06-06,O,Brisbane,9,0.0,1.0,1.6,14.5,22.4
33124,2013-06-06,O,Brisbane,18,0.0,1.0,1.6,14.5,22.4
33125,2013-06-06,O,Brisbane,31,0.0,1.0,1.6,14.5,22.4
33126,2013-06-06,O,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33127,2013-06-06,O,Brisbane,30,0.0,1.0,1.6,14.5,22.4
33128,2013-06-06,O,Brisbane,90,0.0,1.0,1.6,14.5,22.4
33129,2013-06-06,O,Brisbane,12,0.0,1.0,1.6,14.5,22.4
33130,2013-06-06,O,Brisbane,9,0.0,1.0,1.6,14.5,22.4
33131,2013-06-06,O,Brisbane,60,0.0,1.0,1.6,14.5,22.4
33132,2013-06-06,I,Cairns,15,3.8,5.4,3.6,20.7,26.9
33133,2013-06-06,I,Cairns,8,3.8,5.4,3.6,20.7,26.9
33134,2013-06-06,I,Cairns,9,3.8,5.4,3.6,20.7,26.9
33135,2013-06-06,I,Cairns,17,3.8,5.4,3.6,20.7,26.9
33136,2013-06-06,I,Cairns,13,3.8,5.4,3.6,20.7,26.9
33137,2013-06-06,I,Cairns,9,3.8,5.4,3.6,20.7,26.9
33138,2013-06-06,I,Cairns,8,3.8,5.4,3.6,20.7,26.9
33139,2013-06-06,I,Cairns,43,3.8,5.4,3.6,20.7,26.9
33140,2013-06-06,I,Cairns,8,3.8,5.4,3.6,20.7,26.9
33141,2013-06-06,I,Cairns,49,3.8,5.4,3.6,20.7,26.9
33142,2013-06-06,I,Cairns,20,3.8,5.4,3.6,20.7,26.9
33143,2013-06-06,I,Cairns,9,3.8,5.4,3.6,20.7,26.9
33144,2013-06-06,I,Cairns,23,3.8,5.4,3.6,20.7,26.9
33145,2013-06-06,O,Cairns,15,3.8,5.4,3.6,20.7,26.9
33146,2013-06-06,O,Cairns,8,3.8,5.4,3.6,20.7,26.9
33147,2013-06-06,O,Cairns,17,3.8,5.4,3.6,20.7,26.9
33148,2013-06-06,O,Cairns,13,3.8,5.4,3.6,20.7,26.9
33149,2013-06-06,O,Cairns,8,3.8,5.4,3.6,20.7,26.9
33150,2013-06-06,O,Cairns,9,3.8,5.4,3.6,20.7,26.9
33151,2013-06-06,O,Cairns,43,3.8,5.4,3.6,20.7,26.9
33152,2013-06-06,O,Cairns,9,3.8,5.4,3.6,20.7,26.9
33153,2013-06-06,O,Cairns,49,3.8,5.4,3.6,20.7,26.9
33154,2013-06-06,O,Cairns,20,3.8,5.4,3.6,20.7,26.9
33155,2013-06-06,O,Cairns,9,3.8,5.4,3.6,20.7,26.9
33156,2013-06-06,O,Cairns,23,3.8,5.4,3.6,20.7,26.9
33157,2013-06-06,I,Darwin,16,0.0,5.8,9.4,23.3,32.2
33158,2013-06-06,I,Darwin,8,0.0,5.8,9.4,23.3,32.2
33159,2013-06-06,I,Darwin,8,0.0,5.8,9.4,23.3,32.2
33160,2013-06-06,I,Darwin,17,0.0,5.8,9.4,23.3,32.2
33161,2013-06-06,I,Darwin,13,0.0,5.8,9.4,23.3,32.2
33162,2013-06-06,I,Darwin,17,0.0,5.8,9.4,23.3,32.2
33163,2013-06-06,I,Darwin,12,0.0,5.8,9.4,23.3,32.2
33164,2013-06-06,I,Darwin,12,0.0,5.8,9.4,23.3,32.2
33165,2013-06-06,I,Darwin,8,0.0,5.8,9.4,23.3,32.2
33166,2013-06-06,I,Darwin,12,0.0,5.8,9.4,23.3,32.2
33167,2013-06-06,I,Darwin,17,0.0,5.8,9.4,23.3,32.2
33168,2013-06-06,I,Darwin,17,0.0,5.8,9.4,23.3,32.2
33169,2013-06-06,O,Darwin,21,0.0,5.8,9.4,23.3,32.2
33170,2013-06-06,O,Darwin,11,0.0,5.8,9.4,23.3,32.2
33171,2013-06-06,O,Darwin,17,0.0,5.8,9.4,23.3,32.2
33172,2013-06-06,O,Darwin,13,0.0,5.8,9.4,23.3,32.2
33173,2013-06-06,O,Darwin,16,0.0,5.8,9.4,23.3,32.2
33174,2013-06-06,O,Darwin,12,0.0,5.8,9.4,23.3,32.2
33175,2013-06-06,O,Darwin,7,0.0,5.8,9.4,23.3,32.2
33176,2013-06-06,O,Darwin,12,0.0,5.8,9.4,23.3,32.2
33177,2013-06-06,O,Darwin,13,0.0,5.8,9.4,23.3,32.2
33178,2013-06-06,O,Darwin,18,0.0,5.8,9.4,23.3,32.2
33179,2013-06-06,O,Darwin,17,0.0,5.8,9.4,23.3,32.2
33200,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33201,2013-06-06,I,Melbourne,59,0.0,1.8,3.2,12.5,17.3
33202,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33203,2013-06-06,I,Melbourne,27,0.0,1.8,3.2,12.5,17.3
33204,2013-06-06,I,Melbourne,83,0.0,1.8,3.2,12.5,17.3
33205,2013-06-06,I,Melbourne,1,0.0,1.8,3.2,12.5,17.3
33206,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33207,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33208,2013-06-06,I,Melbourne,9,0.0,1.8,3.2,12.5,17.3
33209,2013-06-06,I,Melbourne,4,0.0,1.8,3.2,12.5,17.3
33210,2013-06-06,I,Melbourne,60,0.0,1.8,3.2,12.5,17.3
33211,2013-06-06,I,Melbourne,22,0.0,1.8,3.2,12.5,17.3
33212,2013-06-06,I,Melbourne,12,0.0,1.8,3.2,12.5,17.3
33213,2013-06-06,I,Melbourne,9,0.0,1.8,3.2,12.5,17.3
33214,2013-06-06,I,Melbourne,29,0.0,1.8,3.2,12.5,17.3
33215,2013-06-06,I,Melbourne,23,0.0,1.8,3.2,12.5,17.3
33216,2013-06-06,I,Melbourne,11,0.0,1.8,3.2,12.5,17.3
33217,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33218,2013-06-06,I,Melbourne,16,0.0,1.8,3.2,12.5,17.3
33219,2013-06-06,I,Melbourne,7,0.0,1.8,3.2,12.5,17.3
33220,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33221,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33222,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33223,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33224,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33225,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33226,2013-06-06,I,Melbourne,43,0.0,1.8,3.2,12.5,17.3
33227,2013-06-06,I,Melbourne,28,0.0,1.8,3.2,12.5,17.3
33228,2013-06-06,I,Melbourne,28,0.0,1.8,3.2,12.5,17.3
33229,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33230,2013-06-06,I,Melbourne,60,0.0,1.8,3.2,12.5,17.3
33231,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33232,2013-06-06,I,Melbourne,10,0.0,1.8,3.2,12.5,17.3
33233,2013-06-06,I,Melbourne,1,0.0,1.8,3.2,12.5,17.3
33234,2013-06-06,I,Melbourne,21,0.0,1.8,3.2,12.5,17.3
33235,2013-06-06,I,Melbourne,38,0.0,1.8,3.2,12.5,17.3
33236,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33237,2013-06-06,I,Melbourne,60,0.0,1.8,3.2,12.5,17.3
33238,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33239,2013-06-06,I,Melbourne,1,0.0,1.8,3.2,12.5,17.3
33240,2013-06-06,I,Melbourne,26,0.0,1.8,3.2,12.5,17.3
33241,2013-06-06,I,Melbourne,3,0.0,1.8,3.2,12.5,17.3
33242,2013-06-06,I,Melbourne,28,0.0,1.8,3.2,12.5,17.3
33243,2013-06-06,I,Melbourne,12,0.0,1.8,3.2,12.5,17.3
33244,2013-06-06,I,Melbourne,13,0.0,1.8,3.2,12.5,17.3
33245,2013-06-06,I,Melbourne,25,0.0,1.8,3.2,12.5,17.3
33246,2013-06-06,I,Melbourne,28,0.0,1.8,3.2,12.5,17.3
33247,2013-06-06,I,Melbourne,6,0.0,1.8,3.2,12.5,17.3
33248,2013-06-06,I,Melbourne,4,0.0,1.8,3.2,12.5,17.3
33249,2013-06-06,I,Melbourne,7,0.0,1.8,3.2,12.5,17.3
33250,2013-06-06,I,Melbourne,15,0.0,1.8,3.2,12.5,17.3
33251,2013-06-06,I,Melbourne,22,0.0,1.8,3.2,12.5,17.3
33252,2013-06-06,I,Melbourne,29,0.0,1.8,3.2,12.5,17.3
33253,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33254,2013-06-06,I,Melbourne,12,0.0,1.8,3.2,12.5,17.3
33255,2013-06-06,I,Melbourne,12,0.0,1.8,3.2,12.5,17.3
33256,2013-06-06,I,Melbourne,10,0.0,1.8,3.2,12.5,17.3
33257,2013-06-06,I,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33258,2013-06-06,I,Melbourne,1,0.0,1.8,3.2,12.5,17.3
33259,2013-06-06,I,Melbourne,90,0.0,1.8,3.2,12.5,17.3
33260,2013-06-06,I,Melbourne,26,0.0,1.8,3.2,12.5,17.3
33261,2013-06-06,I,Melbourne,25,0.0,1.8,3.2,12.5,17.3
33262,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33263,2013-06-06,O,Melbourne,59,0.0,1.8,3.2,12.5,17.3
33264,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33265,2013-06-06,O,Melbourne,27,0.0,1.8,3.2,12.5,17.3
33266,2013-06-06,O,Melbourne,82,0.0,1.8,3.2,12.5,17.3
33267,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33268,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33269,2013-06-06,O,Melbourne,10,0.0,1.8,3.2,12.5,17.3
33270,2013-06-06,O,Melbourne,3,0.0,1.8,3.2,12.5,17.3
33271,2013-06-06,O,Melbourne,60,0.0,1.8,3.2,12.5,17.3
33272,2013-06-06,O,Melbourne,22,0.0,1.8,3.2,12.5,17.3
33273,2013-06-06,O,Melbourne,12,0.0,1.8,3.2,12.5,17.3
33274,2013-06-06,O,Melbourne,9,0.0,1.8,3.2,12.5,17.3
33275,2013-06-06,O,Melbourne,29,0.0,1.8,3.2,12.5,17.3
33276,2013-06-06,O,Melbourne,23,0.0,1.8,3.2,12.5,17.3
33277,2013-06-06,O,Melbourne,11,0.0,1.8,3.2,12.5,17.3
33278,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33279,2013-06-06,O,Melbourne,18,0.0,1.8,3.2,12.5,17.3
33280,2013-06-06,O,Melbourne,5,0.0,1.8,3.2,12.5,17.3
33281,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33282,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33283,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33284,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33285,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33286,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33287,2013-06-06,O,Melbourne,43,0.0,1.8,3.2,12.5,17.3
33288,2013-06-06,O,Melbourne,28,0.0,1.8,3.2,12.5,17.3
33289,2013-06-06,O,Melbourne,28,0.0,1.8,3.2,12.5,17.3
33290,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33291,2013-06-06,O,Melbourne,60,0.0,1.8,3.2,12.5,17.3
33292,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33293,2013-06-06,O,Melbourne,10,0.0,1.8,3.2,12.5,17.3
33294,2013-06-06,O,Melbourne,3,0.0,1.8,3.2,12.5,17.3
33295,2013-06-06,O,Melbourne,1,0.0,1.8,3.2,12.5,17.3
33296,2013-06-06,O,Melbourne,21,0.0,1.8,3.2,12.5,17.3
33297,2013-06-06,O,Melbourne,38,0.0,1.8,3.2,12.5,17.3
33298,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33299,2013-06-06,O,Melbourne,60,0.0,1.8,3.2,12.5,17.3
33300,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33301,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33302,2013-06-06,O,Melbourne,28,0.0,1.8,3.2,12.5,17.3
33303,2013-06-06,O,Melbourne,13,0.0,1.8,3.2,12.5,17.3
33304,2013-06-06,O,Melbourne,13,0.0,1.8,3.2,12.5,17.3
33305,2013-06-06,O,Melbourne,25,0.0,1.8,3.2,12.5,17.3
33306,2013-06-06,O,Melbourne,28,0.0,1.8,3.2,12.5,17.3
33307,2013-06-06,O,Melbourne,4,0.0,1.8,3.2,12.5,17.3
33308,2013-06-06,O,Melbourne,7,0.0,1.8,3.2,12.5,17.3
33309,2013-06-06,O,Melbourne,15,0.0,1.8,3.2,12.5,17.3
33310,2013-06-06,O,Melbourne,22,0.0,1.8,3.2,12.5,17.3
33311,2013-06-06,O,Melbourne,29,0.0,1.8,3.2,12.5,17.3
33312,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33313,2013-06-06,O,Melbourne,13,0.0,1.8,3.2,12.5,17.3
33314,2013-06-06,O,Melbourne,9,0.0,1.8,3.2,12.5,17.3
33315,2013-06-06,O,Melbourne,12,0.0,1.8,3.2,12.5,17.3
33316,2013-06-06,O,Melbourne,30,0.0,1.8,3.2,12.5,17.3
33317,2013-06-06,O,Melbourne,90,0.0,1.8,3.2,12.5,17.3
33318,2013-06-06,O,Melbourne,26,0.0,1.8,3.2,12.5,17.3
33319,2013-06-06,O,Melbourne,26,0.0,1.8,3.2,12.5,17.3
